Date,Ret,Universe,Model
2009-10-31,0.058027254053997175,A,RF_longonly_0bps_v1_1_1
2009-11-30,0.04573003945132696,A,RF_longonly_0bps_v1_1_1
2009-12-31,-0.045933461754159466,A,RF_longonly_0bps_v1_1_1
2010-01-31,0.04369012654478975,A,RF_longonly_0bps_v1_1_1
2010-02-28,0.07469847768423786,A,RF_longonly_0bps_v1_1_1
2010-03-31,0.03549418178753744,A,RF_longonly_0bps_v1_1_1
2010-04-30,-0.07142446011865057,A,RF_longonly_0bps_v1_1_1
2010-05-31,-0.059417362807573225,A,RF_longonly_0bps_v1_1_1
2010-06-30,0.07526987005361532,A,RF_longonly_0bps_v1_1_1
2010-07-31,-0.044976777673543536,A,RF_longonly_0bps_v1_1_1
2010-08-31,0.09707694163072635,A,RF_longonly_0bps_v1_1_1
2010-09-30,0.046047747264751276,A,RF_longonly_0bps_v1_1_1
2010-10-31,0.004523399314310768,A,RF_longonly_0bps_v1_1_1
2010-11-30,0.059782257730405235,A,RF_longonly_0bps_v1_1_1
2010-12-31,0.020712924462862152,A,RF_longonly_0bps_v1_1_1
2011-01-31,0.03942378227048272,A,RF_longonly_0bps_v1_1_1
2011-02-28,0.005922166419597469,A,RF_longonly_0bps_v1_1_1
2011-03-31,0.03398019628870204,A,RF_longonly_0bps_v1_1_1
2011-04-30,-0.0059789426319250254,A,RF_longonly_0bps_v1_1_1
2011-05-31,-0.02129630139094698,A,RF_longonly_0bps_v1_1_1
2011-06-30,-0.013123117752041303,A,RF_longonly_0bps_v1_1_1
2011-07-31,-0.05941221104927462,A,RF_longonly_0bps_v1_1_1
2011-08-31,-0.08028061966762175,A,RF_longonly_0bps_v1_1_1
2011-09-30,0.11956826855782708,A,RF_longonly_0bps_v1_1_1
2011-10-31,-0.014324214492888405,A,RF_longonly_0bps_v1_1_1
2011-11-30,0.004235873290636258,A,RF_longonly_0bps_v1_1_1
2011-12-31,0.06554580207218394,A,RF_longonly_0bps_v1_1_1
2012-01-31,0.043020430747041566,A,RF_longonly_0bps_v1_1_1
2012-02-29,0.03505910466519746,A,RF_longonly_0bps_v1_1_1
2012-03-31,-0.005388271306869363,A,RF_longonly_0bps_v1_1_1
